zip;city;sex;age;category;magenta_1;sim_4g;arpu
8123;Soponya;M;42;LAK;0;1;1
6600;Szentes;F;44;LAK;0;1;3
4287;Vámospércs;F;25;LAK;0;0;1
1087;Budapest;;;TSS;0;1;1
8175;Balatonfűzfő;F;53;LAK;0;1;1
3700;Kazincbarcika;M;47;LAK;0;1;1
7625;Pécs;M;35;LAK;0;1;3
1113;Budapest;;;SMB;0;1;1
2823;Vértessomló;F;24;LAK;0;1;1
9700;Szombathely;;;SH+;0;1;4
1054;Budapest;;;SMB;0;1;2
2945;Tárkány;F;28;LAK;0;1;2
2131;Göd;F;49;LAK;0;1;2
1067;Budapest;M;61;LAK;0;1;3
6800;Hódmezővásárhely;M;38;LAK;0;1;2
1211;Budapest;M;42;LAK;0;1;1
1104;Budapest;M;22;LAK;0;1;1
1037;Budapest;F;36;LAK;0;0;1
1106;Budapest;;;SH+;0;1;1
1192;Budapest;F;;LAK;0;0;1
4564;Nyírmada;M;41;LAK;0;0;1
1043;Budapest;;;LAK;0;0;1
4031;Debrecen;F;34;LAK;0;1;5
5600;Békéscsaba;M;;LAK;0;0;1
2700;Cegléd;M;26;LAK;0;1;4
1141;Budapest;M;39;LAK;0;1;1
8000;Székesfehérvár;M;29;LAK;0;1;1
4522;Nyírtass;M;44;LAK;0;0;1
1211;Budapest;M;42;LAK;0;0;1
7696;Hidas;F;37;LAK;0;1;2
8125;Sárkeresztúr;M;56;LAK;0;0;2
7624;Pécs;M;82;LAK;0;1;2
6724;Szeged;F;59;LAK;0;0;1
4002;Debrecen;M;37;LAK;0;1;2
5136;Jászszentandrás;;;SH+;0;1;1
2085;Pilisvörösvár;M;44;LAK;0;1;2
1161;Budapest;;;SH+;0;0;1
2315;Szigethalom;F;41;LAK;0;1;4
3530;Miskolc;M;47;LAK;0;1;1
6725;Szeged;;;SMB;0;1;1
5082;Tiszatenyő;M;55;LAK;1;1;2
7634;Pécs;;;SH+;0;1;1
1212;Budapest;F;76;LAK;0;1;1
4034;Debrecen;;;SMB;0;1;1
8174;Balatonkenese;M;;LAK;0;0;1
5200;Törökszentmiklós;F;44;LAK;0;1;1
9400;Sopron;F;25;LAK;0;1;1
5600;Békéscsaba;M;60;LAK;1;1;1
1157;Budapest;F;46;LAK;0;1;1
9983;Alsószölnök;F;25;LAK;0;1;1
3600;Ózd;M;;LAK;0;0;1
3860;Encs;M;54;LAK;0;1;3
1195;Budapest;M;28;LAK;0;1;1
4300;Nyírbátor;M;;LAK;0;0;1
6044;Kecskemét;M;51;LAK;0;1;1
5008;Szolnok;;;SH+;0;1;1
8000;Székesfehérvár;F;50;LAK;0;1;2
1194;Budapest;;;SMB;0;1;1
6070;Izsák;;;LAK;0;1;3
2700;Cegléd;F;40;LAK;0;1;2
4100;Berettyóújfalu;F;68;LAK;0;0;1
3626;Hangony;M;65;LAK;0;1;1
8156;Kisláng;F;30;LAK;0;1;1
1111;Budapest;;;TSS;0;0;1
3300;Eger;F;53;LAK;0;1;1
1085;Budapest;M;36;LAK;0;1;2
2528;Úny;F;45;LAK;0;1;1
1107;Budapest;M;;LAK;0;0;1
4400;Nyíregyháza;M;24;LAK;0;1;1
7900;Szigetvár;F;62;LAK;0;0;1
2244;Úri;M;30;LAK;0;1;4
2524;Nagysáp;F;32;LAK;0;1;1
3780;Edelény;M;;LAK;0;1;1
3011;Heréd;F;46;LAK;0;1;1
5630;Békés;M;44;LAK;0;0;2
9730;Kőszeg;M;46;LAK;0;0;1
6723;Szeged;F;58;LAK;0;0;2
1182;Budapest;M;53;LAK;0;1;2
5752;Medgyesegyháza;M;;LAK;0;0;1
6454;Bácsborsód;;;SMB;0;1;1
1211;Budapest;M;42;LAK;0;0;1
2049;Diósd;F;26;LAK;0;1;2
1119;Budapest;M;51;LAK;0;1;2
9029;Győr;M;25;LAK;0;1;2
3729;Serényfalva;M;50;LAK;1;1;1
2131;Göd;M;84;LAK;0;0;1
1163;Budapest;;;SH+;0;1;1
4032;Debrecen;F;55;LAK;0;1;1
1066;Budapest;;;TSS;0;1;1
1111;Budapest;;;SMB;0;1;1
1239;Budapest;F;;LAK;0;0;1
4031;Debrecen;;;SH+;0;1;3
1211;Budapest;M;42;LAK;0;1;1
7940;Szentlőrinc;M;57;LAK;0;1;2
1078;Budapest;;;TSS;0;1;1
4032;Debrecen;M;53;LAK;0;1;1
8900;Zalaegerszeg;M;66;LAK;0;0;1
4400;Nyíregyháza;F;42;LAK;0;1;1
1144;Budapest;;;SMB;0;1;2
4220;Hajdúböszörmény;M;44;LAK;0;1;1
5085;Rákóczifalva;;;SH+;0;0;1
6600;Szentes;F;63;LAK;0;1;1
9023;Győr;M;33;LAK;0;1;5
1138;Budapest;M;51;LAK;0;1;1
8000;Székesfehérvár;;;SMB;0;1;4
1453;Budapest;;;TSS;0;1;1
8985;Becsvölgye;M;29;LAK;0;1;1
2370;Dabas;F;53;LAK;0;1;3
3794;Boldva;;;LAK;0;1;1
2040;Budaörs;;;TSS;0;1;1
1145;Budapest;;;TSS;0;1;5
1174;Budapest;F;21;LAK;0;1;4
2890;Tata;M;;LAK;0;0;1
2375;Tatárszentgyörgy;F;42;LAK;0;0;1
9011;Győr;F;43;LAK;0;1;1
8617;Kőröshegy;;;SH+;0;0;2
1148;Budapest;M;46;LAK;0;1;1
4029;Debrecen;F;39;LAK;0;1;1
2800;Tatabánya;M;49;LAK;0;1;2
2300;Ráckeve;M;47;LAK;0;1;2
2165;Kisnémedi;M;41;LAK;0;1;2
4286;Bagamér;M;42;LAK;0;0;1
1211;Budapest;M;42;LAK;0;1;1
5211;Tiszapüspöki;M;44;LAK;0;1;1
2314;Halásztelek;M;30;LAK;0;0;1
1034;Budapest;;;TSS;0;1;2
1037;Budapest;;;TSS;0;1;5
3346;Bélapátfalva;F;32;LAK;0;1;3
1055;Budapest;;;TSS;0;1;2
8143;Sárszentmihály;M;53;LAK;0;1;5
2120;Dunakeszi;M;46;LAK;1;1;2
2013;Pomáz;F;76;LAK;0;1;1
9793;Narda;F;56;LAK;0;0;1
1184;Budapest;M;66;LAK;0;1;1
1201;Budapest;F;;LAK;0;0;1
6080;Szabadszállás;M;57;LAK;0;1;1
5527;Bucsa;F;62;LAK;0;0;1
2536;Nyergesújfalu;M;41;LAK;0;1;3
3184;Mihálygerge;F;55;LAK;0;1;2
8360;Keszthely;F;26;LAK;0;1;3
1077;Budapest;F;;LAK;0;0;1
1064;Budapest;M;;LAK;0;1;1
1157;Budapest;;;SMB;0;1;1
3800;Szikszó;M;25;LAK;0;1;5
1062;Budapest;F;58;LAK;0;0;1
1211;Budapest;M;42;LAK;0;1;1
7500;Nagyatád;F;52;LAK;0;0;1
2613;Rád;F;26;LAK;0;0;1
8800;Nagykanizsa;M;41;LAK;0;0;1
2472;Kajászó;M;36;LAK;0;1;1
2096;Üröm;M;48;LAK;0;0;2
1162;Budapest;M;30;LAK;0;0;1
3600;Ózd;F;47;LAK;0;0;1
4558;Ófehértó;F;78;LAK;0;1;1
1211;Budapest;M;42;LAK;0;0;1
6724;Szeged;M;28;LAK;0;0;1
6640;Csongrád;;;TSS;0;1;1
2316;Tököl;F;60;LAK;0;0;1
5000;Szolnok;F;31;LAK;0;1;1
6400;Kiskunhalas;;;TSS;0;1;1
9791;Dozmat;M;;LAK;0;0;1
2760;Nagykáta;F;;LAK;0;1;1
1399;Budapest;;;TSS;0;1;1
7200;Dombóvár;;;TSS;0;1;1
1119;Budapest;M;36;LAK;0;1;1
6400;Kiskunhalas;;;TSS;0;1;1
5200;Törökszentmiklós;F;39;LAK;0;1;2
1118;Budapest;F;;LAK;0;0;1
5661;Újkígyós;F;51;LAK;0;0;1
2310;Szigetszentmiklós;;;LAK;0;0;1
7954;Magyartelek;F;32;LAK;0;0;1
8000;Székesfehérvár;;;SMB;0;0;1
4287;Vámospércs;M;57;LAK;0;0;1
3458;Tiszakeszi;M;43;LAK;0;0;1
1142;Budapest;F;49;LAK;0;1;1
4320;Nagykálló;;;SMB;0;1;2
5136;Jászszentandrás;;;SH+;0;1;1
8200;Veszprém;;;SMB;0;1;1
2500;Esztergom;M;45;LAK;0;1;1
2131;Göd;;;SH+;0;1;4
3261;Abasár;F;;LAK;0;0;1
6454;Bácsborsód;;;SMB;0;1;1
2454;Iváncsa;F;44;LAK;0;1;1
5630;Békés;M;35;LAK;0;1;3
1215;Budapest;M;49;LAK;0;1;1
6400;Kiskunhalas;;;TSS;0;1;1
1211;Budapest;M;42;LAK;0;0;1
1138;Budapest;F;53;LAK;0;0;1
3533;Miskolc;M;44;LAK;0;0;1
3516;Miskolc;;;TSS;0;1;3
6782;Mórahalom;M;27;LAK;0;0;1
1075;Budapest;;;TSS;0;1;1
2170;Aszód;M;48;LAK;0;1;2
5085;Rákóczifalva;M;39;LAK;0;1;2
4285;Álmosd;M;26;LAK;0;0;1
7988;Darány;F;;LAK;0;1;1
1164;Budapest;F;44;LAK;0;1;1
2030;Érd;M;62;LAK;0;1;3
2890;Tata;F;56;LAK;0;1;5
6800;Hódmezővásárhely;F;37;LAK;0;1;3
5741;Kétegyháza;M;45;LAK;0;0;1
3525;Miskolc;;;TSS;0;1;5
1037;Budapest;;;SH+;0;1;1
4274;Hosszúpályi;M;62;LAK;0;1;1
5100;Jászberény;M;39;LAK;0;0;3
8066;Pusztavám;M;25;LAK;0;1;2
4600;Kisvárda;;;SMB;0;1;1
1013;Budapest;M;46;LAK;0;1;1
1194;Budapest;M;63;LAK;0;1;1
3910;Tokaj;F;24;LAK;0;0;1
7632;Pécs;;;LAK;0;0;1
1042;Budapest;;;SH+;0;1;1
5359;Tiszafüred;F;45;LAK;0;1;1
6722;Szeged;;;TSS;0;1;1
2613;Rád;F;43;LAK;0;1;5
4281;Létavértes;F;27;LAK;0;1;1
8868;Murarátka;F;54;LAK;0;1;2
9700;Szombathely;F;52;LAK;0;0;1
2750;Nagykőrös;M;61;LAK;0;1;1
1215;Budapest;M;71;LAK;0;0;2
1211;Budapest;M;42;LAK;0;1;1
2686;Galgaguta;F;84;LAK;0;1;1
6000;Kecskemét;M;67;LAK;1;1;3
8156;Kisláng;;;SH+;0;0;3
3534;Miskolc;F;;LAK;0;1;1
2472;Kajászó;M;28;LAK;0;0;1
1453;Budapest;;;TSS;0;0;1
1112;Budapest;M;65;LAK;0;1;2
5136;Jászszentandrás;;;SH+;0;1;1
3104;Salgótarján;;;TSS;0;1;2
2315;Szigethalom;;;SH+;0;0;1
1149;Budapest;M;32;LAK;0;0;1
1211;Budapest;M;65;LAK;0;1;1
2132;Göd;M;27;LAK;0;1;1
4333;Nyírkáta;M;28;LAK;0;1;2
9730;Kőszeg;;;TSS;0;1;1
6100;Kiskunfélegyháza;F;;LAK;0;0;1
2114;Valkó;F;27;LAK;0;0;1
5144;Jászboldogháza;M;43;LAK;0;0;1
9330;Kapuvár;;;SMB;0;1;1
6762;Sándorfalva;F;32;LAK;0;1;1
2337;Délegyháza;M;61;LAK;0;1;1
2060;Bicske;F;48;LAK;0;1;1
1211;Budapest;M;42;LAK;0;0;1
1102;Budapest;M;27;LAK;0;1;5
3100;Salgótarján;M;46;LAK;0;1;1
5630;Békés;M;33;LAK;0;1;1
2899;Naszály;F;76;LAK;0;0;1
6454;Bácsborsód;;;SMB;0;1;2
1086;Budapest;M;;SH+;0;0;1
5800;Mezőkovácsháza;F;;LAK;0;0;2
7000;Sárbogárd;F;76;LAK;0;1;1
8000;Székesfehérvár;;;SH+;0;1;2
8500;Pápa;;;SMB;0;0;2
2030;Érd;F;68;LAK;1;1;2
2230;Gyömrő;F;29;LAK;0;1;1
1117;Budapest;;;SMB;0;1;1
9173;Győrladamér;F;32;LAK;0;1;5
3535;Miskolc;F;49;LAK;0;1;1
2000;Szentendre;F;42;LAK;1;0;2
8960;Lenti;;;LAK;0;1;2
1112;Budapest;;;LAK;0;0;1
5100;Jászberény;F;;LAK;0;0;1
3240;Parád;M;49;LAK;0;1;2
9400;Sopron;M;33;LAK;0;0;2
4028;Debrecen;M;62;LAK;0;0;1
2484;Gárdony;F;75;LAK;0;0;1
1214;Budapest;M;30;LAK;0;0;1
2233;Ecser;;;SMB;0;1;1
4031;Debrecen;;;SH+;0;1;1
9200;Mosonmagyaróvár;M;;LAK;0;0;1
1054;Budapest;M;36;LAK;0;1;2
1300;Budapest;;;TSS;0;1;1
1215;Budapest;M;49;LAK;0;0;1
7171;Sióagárd;F;45;LAK;0;0;1
9022;Győr;F;41;LAK;0;0;1
7630;Pécs;M;53;LAK;1;1;3
8420;Zirc;F;33;LAK;0;1;1
2316;Tököl;F;26;LAK;0;1;1
8900;Zalaegerszeg;F;51;LAK;0;0;2
8056;Bakonycsernye;F;34;LAK;0;1;1
9600;Sárvár;F;56;LAK;0;1;1
5742;Elek;F;32;LAK;0;1;1
5720;Sarkad;M;22;LAK;0;0;2
7629;Pécs;F;26;LAK;0;1;1
9700;Szombathely;M;49;LAK;0;1;1
7632;Pécs;M;55;LAK;0;1;1
8654;Ságvár;M;61;LAK;0;1;2
1453;Budapest;;;TSS;0;0;1
5008;Szolnok;M;;LAK;0;0;1
1213;Budapest;M;49;LAK;0;0;1
8734;Somogyzsitfa;F;;LAK;0;0;2
1039;Budapest;F;35;LAK;0;0;1
6000;Kecskemét;F;22;LAK;0;1;1
7624;Pécs;M;36;LAK;0;1;1
8693;Lengyeltóti;;;TSS;0;1;1
7726;Véménd;F;67;LAK;0;1;1
3941;Vámosújfalu;F;;LAK;0;0;1
3300;Eger;M;47;LAK;0;1;4
7630;Pécs;M;24;LAK;0;0;1
2116;Zsámbok;M;28;LAK;0;1;2
9024;Győr;F;43;LAK;0;0;1
5474;Tiszasas;F;40;LAK;0;0;1
6800;Hódmezővásárhely;M;41;LAK;0;0;1
6647;Csanytelek;F;;LAK;0;0;1
5340;Kunhegyes;F;47;LAK;0;1;3
9099;Pér;M;29;LAK;0;1;1
3527;Miskolc;;;SMB;0;1;2
1132;Budapest;F;37;LAK;0;1;3
1211;Budapest;M;42;LAK;0;0;1
7146;Várdomb;M;30;LAK;0;1;3
2834;Tardos;M;21;LAK;0;1;1
9314;Egyed;;;SH+;0;1;4
1103;Budapest;F;65;LAK;1;1;2
1165;Budapest;F;77;LAK;0;0;1
1033;Budapest;;;SMB;0;1;2
8800;Nagykanizsa;M;49;LAK;0;0;1
2651;Rétság;F;60;LAK;0;1;1
9700;Szombathely;M;30;LAK;0;1;5
2653;Bánk;;;TSS;0;0;1
6500;Baja;F;42;LAK;0;1;3
1253;Budapest;;;TSS;0;1;1
6400;Kiskunhalas;;;TSS;0;1;1
5000;Szolnok;M;58;LAK;0;0;1
4285;Álmosd;F;44;LAK;0;0;2
1087;Budapest;;;TSS;0;1;1
8192;Hajmáskér;M;39;LAK;0;1;2
4355;Nagyecsed;M;20;LAK;0;1;2
9372;Csapod;F;52;LAK;0;0;1
1048;Budapest;F;34;LAK;0;1;2
1211;Budapest;;;TSS;0;1;1
1131;Budapest;;;SH+;0;1;2
1051;Budapest;;;SMB;0;1;3
7900;Szigetvár;F;;LAK;0;0;1
3141;Salgótarján;M;27;LAK;0;1;2
6300;Kalocsa;M;44;LAK;0;1;1
1142;Budapest;M;36;LAK;0;0;1
3534;Miskolc;;;SMB;0;1;1
6758;Röszke;M;53;LAK;0;1;1
2100;Gödöllő;M;38;LAK;0;1;1
8229;Csopak;;;TSS;0;1;1
8800;Nagykanizsa;;;TSS;0;1;1
1113;Budapest;;;TSS;0;0;2
1071;Budapest;F;29;LAK;0;1;3
1135;Budapest;;;TSS;0;1;1
1173;Budapest;F;54;LAK;1;1;2
3809;Abaújszolnok;;;SH+;0;1;1
1042;Budapest;;;SH+;0;0;1
8621;Zamárdi;;;SH+;0;1;2
6722;Szeged;;;TSS;0;1;1
5200;Törökszentmiklós;F;50;LAK;0;1;1
7720;Pécsvárad;F;25;LAK;0;0;1
7761;Kozármisleny;;;SH+;0;0;1
2454;Iváncsa;F;38;LAK;0;0;1
2535;Mogyorósbánya;M;30;LAK;0;1;4
4564;Nyírmada;M;52;LAK;0;0;1
6726;Szeged;M;50;LAK;0;1;4
5243;Tiszaderzs;;;TSS;0;1;1
2215;Káva;F;61;LAK;0;0;1
7747;Belvárdgyula;F;27;LAK;0;1;5
9022;Győr;M;32;LAK;0;1;2
5836;Dombegyház;M;60;LAK;0;1;3
4700;Mátészalka;M;60;LAK;0;1;1
6032;Nyárlőrinc;M;59;LAK;0;1;1
5820;Mezőhegyes;;;TSS;0;1;2
1214;Budapest;M;33;LAK;0;0;1
2146;Mogyoród;M;;SH+;0;1;3
2038;Sóskút;F;62;LAK;0;0;1
7304;Mánfa;F;52;LAK;0;1;1
1191;Budapest;M;41;LAK;0;1;2
4493;Tiszakanyár;F;25;LAK;0;0;2
5940;Tótkomlós;M;48;LAK;0;1;2
1042;Budapest;;;SH+;0;1;1
3300;Eger;F;27;LAK;0;1;2
7000;Sárbogárd;M;52;LAK;0;1;2
9700;Szombathely;;;SMB;0;1;3
1157;Budapest;F;40;LAK;0;0;1
1104;Budapest;M;39;LAK;0;1;3
1163;Budapest;M;78;LAK;0;1;1
4450;Tiszalök;;;SH+;0;1;1
3508;Miskolc;;;SH+;0;0;1
1185;Budapest;M;76;LAK;0;0;1
3100;Salgótarján;M;33;LAK;0;0;3
3047;Buják;F;37;LAK;0;1;1
9761;Táplánszentkereszt;;;SH+;0;1;3
6724;Szeged;;;TSS;0;1;1
6500;Baja;M;66;LAK;0;1;2
1185;Budapest;M;61;LAK;0;1;1
8600;Siófok;M;32;LAK;0;1;1
7763;Kisherend;F;33;LAK;0;1;2
1211;Budapest;M;42;LAK;0;0;1
3530;Miskolc;F;69;LAK;0;1;1
9231;Máriakálnok;F;48;LAK;0;0;1
9027;Győr;M;44;LAK;0;0;1
2433;Sárosd;F;35;LAK;0;1;1
1205;Budapest;;;SH+;0;1;3
7200;Dombóvár;F;50;LAK;0;1;1
3770;Sajószentpéter;M;51;LAK;0;0;1
1054;Budapest;F;;LAK;0;0;1
1106;Budapest;F;38;LAK;0;1;2
4558;Ófehértó;F;21;LAK;0;1;1
3360;Heves;;;LAK;0;1;2
6521;Vaskút;M;39;LAK;0;1;2
1453;Budapest;;;TSS;0;1;1
2473;Vál;F;33;LAK;0;0;1
2946;Csép;M;43;LAK;0;0;1
9700;Szombathely;M;54;LAK;0;1;2
1133;Budapest;;;TSS;0;1;1
8000;Székesfehérvár;F;51;LAK;0;0;1
3921;Taktaszada;F;64;LAK;0;0;1
1162;Budapest;;;SH+;0;1;4
2191;Bag;M;42;LAK;0;1;1
2500;Esztergom;M;54;LAK;0;1;1
4531;Nyírpazony;M;56;LAK;0;1;2
7623;Pécs;F;64;LAK;0;1;4
9330;Kapuvár;M;43;LAK;0;0;1
1087;Budapest;;;TSS;0;1;1
6300;Kalocsa;M;;LAK;0;0;1
1225;Budapest;M;23;LAK;0;1;3
7400;Kaposvár;F;50;LAK;1;1;1
7562;Segesd;M;47;LAK;0;1;1
9912;Magyarszecsőd;M;45;LAK;0;1;1
8971;Zalabaksa;;;TSS;0;1;5
6640;Csongrád;F;;LAK;0;0;1
1137;Budapest;F;79;LAK;0;0;1
1066;Budapest;;;TSS;0;1;1
8733;Somogysámson;M;;LAK;0;0;1
1453;Budapest;;;TSS;0;1;1
8360;Keszthely;F;60;LAK;0;0;1
6600;Szentes;M;42;LAK;0;1;1
7627;Pécs;F;61;LAK;0;1;1
3300;Eger;;;SH+;0;1;1
9798;Ják;M;49;LAK;0;1;1
3571;Alsózsolca;F;66;LAK;0;1;1
8840;Csurgó;M;59;LAK;0;0;1
3399;Andornaktálya;M;38;LAK;0;1;1
7025;Bölcske;;;SH+;0;1;3
9914;Döbörhegy;M;64;LAK;0;1;2
2400;Dunaújváros;F;50;LAK;0;0;1
2612;Kosd;M;46;LAK;0;1;2
1108;Budapest;M;38;LAK;0;0;1
8195;Királyszentistván;;;SH+;0;1;1
1042;Budapest;;;SH+;0;1;1
4200;Hajdúszoboszló;;;TSS;0;1;1
8442;Hárskút;F;38;LAK;0;1;3
9700;Szombathely;F;32;LAK;0;0;1
9223;Bezenye;F;57;LAK;0;1;1
4254;Nyíradony;F;57;LAK;0;1;1
1087;Budapest;;;TSS;0;1;1
7030;Paks;;;SH+;0;1;2
1073;Budapest;F;;LAK;0;0;1
3372;Kömlő;M;52;LAK;1;1;1
1094;Budapest;F;41;LAK;0;1;3
3021;Lőrinci;F;;LAK;0;0;4
1037;Budapest;;;TSS;0;1;5
2081;Piliscsaba;M;62;LAK;0;1;2
1042;Budapest;;;SH+;0;1;1
4064;Nagyhegyes;F;53;LAK;0;1;2
1155;Budapest;M;46;LAK;0;0;1
2241;Sülysáp;M;40;LAK;0;0;2
1087;Budapest;;;SMB;0;1;1
1149;Budapest;;;TSS;0;1;1
8900;Zalaegerszeg;M;70;LAK;0;1;4
1063;Budapest;M;62;LAK;0;1;1
1103;Budapest;;;SMB;0;1;1
4264;Nyírábrány;;;SMB;0;1;1
9023;Győr;F;57;LAK;0;1;2
2132;Göd;M;45;LAK;0;1;1
2170;Aszód;M;41;LAK;0;1;2
6500;Baja;;;TSS;0;1;2
5800;Mezőkovácsháza;F;48;LAK;0;0;2
8060;Mór;;;SH+;0;0;2
6821;Székkutas;M;68;LAK;0;1;1
2400;Dunaújváros;M;40;LAK;0;1;1
1202;Budapest;M;49;LAK;0;0;1
1145;Budapest;;;TSS;0;1;1
9134;Bodonhely;M;31;LAK;0;0;1
1012;Budapest;F;66;LAK;0;1;2
2475;Kápolnásnyék;F;68;LAK;0;0;1
1215;Budapest;M;49;LAK;0;1;1
5430;Tiszaföldvár;;;LAK;0;1;1
2200;Monor;F;24;LAK;1;0;2
1042;Budapest;;;SH+;0;0;1
8100;Várpalota;;;SH+;0;1;1
1111;Budapest;;;SH+;0;1;1
7300;Komló;M;49;LAK;0;0;1
1054;Budapest;;;TSS;0;1;1
3733;Rudabánya;;;SH+;0;1;1
7400;Kaposvár;F;56;LAK;0;0;1
1108;Budapest;M;38;LAK;0;0;1
5662;Csanádapáca;F;53;LAK;0;1;1
1214;Budapest;F;60;LAK;0;1;1
5211;Tiszapüspöki;M;44;LAK;0;1;3
4484;Ibrány;M;;LAK;0;0;1
1300;Budapest;;;TSS;0;1;1
1087;Budapest;;;SMB;0;1;1
3424;Kács;F;58;LAK;0;1;1
3809;Abaújszolnok;;;SH+;0;0;1
1044;Budapest;;;TSS;0;1;5
8284;Nemesgulács;F;25;LAK;0;0;3
1113;Budapest;;;SMB;0;1;2
3711;Szirmabesenyő;M;44;LAK;0;1;2
8053;Bodajk;M;20;LAK;0;1;2
1123;Budapest;F;59;LAK;0;0;1
7184;Lengyel;M;63;LAK;0;0;1
1071;Budapest;;;SMB;0;0;1
1116;Budapest;M;58;LAK;0;1;2
1183;Budapest;M;76;LAK;0;1;1
6521;Vaskút;F;32;LAK;0;0;1
1144;Budapest;M;40;LAK;0;1;1
9700;Szombathely;M;28;LAK;1;1;2
1211;Budapest;M;42;LAK;0;0;1
8695;Buzsák;F;55;LAK;0;0;1
8946;Tófej;F;21;LAK;0;1;1
4400;Nyíregyháza;F;43;LAK;0;0;1
1087;Budapest;;;TSS;0;1;2
2651;Rétság;M;33;LAK;0;1;1
1453;Budapest;;;TSS;0;1;1
6725;Szeged;F;24;LAK;0;1;2
3011;Heréd;F;36;LAK;0;1;1
7130;Tolna;M;48;LAK;0;1;1
5600;Békéscsaba;M;65;LAK;0;1;3
1037;Budapest;;;SMB;0;1;5
8105;Pétfürdő;;;TSS;0;1;1
8092;Pátka;M;55;LAK;0;1;2
3809;Abaújszolnok;;;SH+;0;0;1
3400;Mezőkövesd;F;20;LAK;0;0;1
7018;Sárbogárd;F;47;LAK;0;1;1
7090;Tamási;F;40;LAK;0;1;1
9024;Győr;M;38;LAK;0;1;2
1013;Budapest;F;46;LAK;0;1;1
8800;Nagykanizsa;F;42;LAK;0;1;3
4030;Debrecen;M;50;LAK;0;0;1
1103;Budapest;;;SMB;0;1;1
6800;Hódmezővásárhely;M;39;LAK;0;1;2
1205;Budapest;;;TSS;0;1;1
1147;Budapest;;;SMB;0;1;1
3240;Parád;F;54;LAK;0;1;1
7400;Kaposvár;;;SH+;0;1;2
4145;Csökmő;F;20;LAK;0;0;1
8900;Zalaegerszeg;;;SMB;0;0;2
2209;Péteri;M;42;LAK;0;1;5
3663;Arló;F;42;LAK;0;0;1
6725;Szeged;;;SMB;0;1;3
1037;Budapest;;;SMB;0;1;1
8330;Sümeg;F;;LAK;0;0;1
1042;Budapest;;;SH+;0;0;1
8500;Pápa;M;41;LAK;0;1;1
1042;Budapest;;;SMB;0;1;1
2840;Oroszlány;M;51;LAK;0;1;1
9724;Lukácsháza;;;SH+;0;1;3
1066;Budapest;;;TSS;0;1;1
2800;Tatabánya;M;35;LAK;0;1;1
1222;Budapest;F;47;LAK;0;0;1
2317;Szigetcsép;F;49;LAK;0;1;1
1023;Budapest;;;SMB;0;1;1
1121;Budapest;M;64;LAK;0;1;1
8518;Kemenesszentpéter;F;39;LAK;0;1;1
8943;Csatár;F;33;LAK;0;1;1
7090;Tamási;M;53;LAK;0;1;1
6000;Kecskemét;F;70;LAK;1;1;1
7200;Dombóvár;F;41;LAK;0;0;1
5321;Kunmadaras;F;34;LAK;0;0;1
2345;Apaj;;;SH+;0;1;1
1037;Budapest;M;44;LAK;1;1;1
1223;Budapest;;;SMB;0;1;2
9081;Győrújbarát;F;44;LAK;0;1;1
5000;Szolnok;F;84;LAK;0;0;1
1013;Budapest;M;46;LAK;0;1;1
2117;Isaszeg;M;47;LAK;0;1;1
2330;Dunaharaszti;M;35;LAK;0;1;1
8500;Pápa;;;SH+;0;1;5
1300;Budapest;;;TSS;0;1;1
3893;Regéc;M;65;LAK;0;1;1
1453;Budapest;;;TSS;0;1;1
3300;Eger;;;SH+;0;1;2
2400;Dunaújváros;M;68;LAK;0;0;1
4200;Hajdúszoboszló;F;;LAK;0;0;1
8749;Zalakaros;M;39;LAK;0;1;1
4200;Hajdúszoboszló;M;62;LAK;0;1;2
2600;Vác;;;SH+;0;1;1
1149;Budapest;;;TSS;0;1;1
8229;Csopak;;;TSS;0;1;1
3214;Nagyréde;;;SMB;0;1;1
8555;Bakonytamási;;;LAK;0;0;1
8053;Bodajk;F;24;LAK;0;1;2
3257;Bükkszenterzsébet;M;39;LAK;0;0;1
1211;Budapest;M;42;LAK;0;0;1
7625;Pécs;F;45;LAK;0;1;2
1029;Budapest;M;44;LAK;0;0;1
1098;Budapest;M;37;LAK;0;0;1
6723;Szeged;M;40;LAK;0;0;1
2896;Szomód;F;34;LAK;0;1;1
3630;Putnok;F;82;LAK;0;0;1
3373;Besenyőtelek;M;40;LAK;0;0;1
5430;Tiszaföldvár;M;41;LAK;0;1;2
1048;Budapest;;;SMB;0;1;1
5321;Kunmadaras;;;SH+;0;1;1
1101;Budapest;;;TSS;0;1;1
1146;Budapest;;;SMB;0;1;2
4501;Kemecse;M;45;LAK;0;0;1
1185;Budapest;;;SMB;0;1;1
7400;Kaposvár;;;SH+;0;1;2
1119;Budapest;;;SMB;0;1;1
6630;Mindszent;F;71;LAK;0;1;1
5500;Jászberény;F;35;LAK;0;0;1
1112;Budapest;;;SH+;0;1;3
9436;Fertőszéplak;M;;LAK;0;0;1
4468;Balsa;M;42;LAK;0;0;1
8793;Zalaszentgrót;M;39;LAK;0;0;1
3553;Kistokaj;M;45;LAK;0;0;2
8948;Nova;M;;LAK;0;0;1
1112;Budapest;M;68;LAK;0;1;1
3300;Eger;;;SMB;0;1;1
8971;Zalabaksa;;;TSS;0;1;1
9241;Jánossomorja;F;41;LAK;0;1;2
9228;Halászi;M;30;LAK;0;1;3
3129;Nagykeresztúr;M;33;LAK;0;1;1
