dataset;subscriber;zip;sex;age;magan;uzleti;magenta_1;arpu;sim_4g
10.05;5810F621;1172;M;37;1;0;0;1;1
10.05;58268BC7;1112;M;66;1;0;0;1;1
10.05;580319A3;1134;M;;1;0;0;1;0
10.05;585EF78F;1211;M;42;1;0;0;1;1
10.05;58253FEA;1033;;;0;1;0;1;1
10.05;583120FC;1145;M;67;1;0;0;2;1
10.05;5817DD4A;1124;M;41;1;0;0;1;1
10.05;58081B06;1204;F;68;1;0;1;1;1
10.05;580BD119;1037;F;;1;0;0;1;0
10.05;5827EF5A;1223;;;0;1;0;1;1
10.05;58158390;1186;;;0;1;0;1;0
10.05;581098A9;1133;;;0;1;0;1;1
10.05;580C9E65;1214;F;62;1;0;0;2;1
10.05;58410D7A;1213;M;44;1;0;0;3;0
10.05;58085481;1211;M;42;1;0;0;1;1
10.05;58290FAC;1439;;;0;1;0;1;0
10.05;5802F1AB;1067;;;1;1;0;4;1
10.05;582EBE29;1149;;;0;1;0;1;1
10.05;582C878B;1156;M;40;1;0;0;1;0
10.05;580BFB5B;1215;M;49;1;0;0;1;1
10.05;583F18E7;1138;;;0;1;0;1;1
10.05;58448B48;1215;M;49;1;0;0;1;0
10.05;583FA6EC;1039;F;41;1;0;0;1;1
10.05;58390D28;1139;;;0;1;0;1;1
10.05;585F9E47;1221;M;79;1;0;0;1;1
10.05;58139858;1108;M;38;1;0;0;1;0
10.05;5828227F;1453;;;0;1;0;1;1
10.05;584A949E;1134;M;79;1;0;0;1;1
10.05;582F0EB2;1213;M;46;1;0;0;2;1
10.05;58065904;1046;M;48;1;0;0;1;1
10.05;581D1F7D;1453;;;0;1;0;1;1
10.05;581C54A1;1144;F;78;1;0;0;1;1
10.05;5818DAC2;1135;F;25;1;0;0;1;1
10.05;584A609D;1211;M;63;1;0;0;1;0
10.05;585C93BC;1042;;;1;1;0;1;1
10.05;581FAFC0;1188;F;30;1;0;0;3;1
10.05;582962FF;1225;F;59;1;0;0;2;0
10.05;58264F8E;1201;M;61;1;0;1;3;1
10.05;581594F6;1039;F;79;1;0;0;1;0
10.05;580A9BEA;1039;M;29;1;0;0;2;1
10.05;58066DE9;1042;;;1;1;0;1;1
10.05;582AB666;1196;M;69;1;0;0;3;1
10.05;58193A08;1042;;;1;1;0;1;1
10.05;5840C3E3;1037;;;0;1;0;3;1
10.05;584C6407;1033;F;36;1;0;0;1;1
10.05;585FC773;1147;;;0;1;0;1;1
10.05;58437B64;1118;M;50;1;0;0;3;1
10.05;58279C5F;1042;;;1;1;0;1;1
10.05;58011B31;1076;F;61;1;0;0;1;0
10.05;583DB5A2;1095;;;0;1;0;1;1
10.05;5838F399;1078;;;1;1;0;1;1
10.05;583EDB57;1118;M;61;1;0;0;1;1
10.05;582ECAE3;1116;;;0;1;0;1;1
10.05;5809D4F4;1145;F;48;1;0;0;1;1
10.05;582E9C5C;1125;;;0;1;0;1;1
10.05;5802C9D2;1149;;;0;1;0;1;1
10.05;581424D2;1450;;;0;1;0;1;1
10.05;584790DB;1113;F;62;1;0;0;2;1
10.05;5812C177;1519;;;1;1;0;1;1
10.05;584D90E9;1016;F;75;1;0;0;1;1
10.05;58049B11;1039;F;43;1;0;0;1;1
10.05;58599A5A;1034;;;0;1;0;1;1
10.05;58490143;1139;;;0;1;0;1;1
10.05;5832875D;1052;;;1;1;0;4;1
10.05;5819FE44;1039;M;55;1;0;0;1;1
10.05;583B4E71;1072;M;75;1;0;0;1;1
10.05;580274F3;1151;M;56;1;0;0;2;1
10.05;58477388;1453;;;0;1;0;1;1
10.05;5812122F;1165;M;36;1;0;0;1;1
10.05;5802B593;1195;M;;1;0;0;1;0
10.05;581C6EF7;1211;M;42;1;0;0;1;1
10.05;581F734B;1119;;;0;1;0;1;0
10.05;58166F5A;1182;;;0;1;0;5;1
10.05;583D627C;1201;F;33;1;0;0;3;1
10.05;581C7D66;1042;;;1;1;0;1;1
10.05;58334CA2;1161;;;1;1;0;1;1
10.05;584BD328;1145;;;0;1;0;1;1
10.05;581C6CD3;1223;F;65;1;0;0;1;1
10.05;580BCCA6;1098;F;53;1;0;0;1;0
10.05;58441C09;1039;M;38;1;0;0;1;0
10.05;583EAEC6;1042;;;1;1;0;1;1
10.05;5819D264;1124;F;85;1;0;0;2;1
10.05;5847B61F;1062;;;1;0;0;1;1
10.05;5820CABC;1081;F;33;1;0;0;2;1
10.05;585F9E94;1212;;;1;1;0;2;1
10.05;5815AD59;1067;M;54;1;0;0;1;0
10.05;582BCF97;1031;M;45;1;0;0;4;1
10.05;58354294;1112;;;0;1;0;2;1
10.05;581156B5;1051;;;0;1;0;1;1
10.05;583FE2AD;1211;;;1;1;0;2;1
10.05;582C6A05;1174;M;31;1;0;0;1;1
10.05;5800F283;1114;;;0;1;0;1;1
10.05;582F2525;1015;F;70;1;0;0;1;0
10.05;581BD8D0;1164;F;26;1;0;0;1;0
10.05;58118CB9;1214;M;30;1;0;0;1;1
10.05;585E59C7;1077;;;1;1;0;2;1
10.05;58233785;1062;;;0;1;0;1;1
10.05;580EA494;1139;;;0;1;0;1;1
10.05;5810AD27;1089;M;18;1;0;0;1;1
10.05;581D31E2;1163;F;44;1;0;0;2;1
10.05;5848920F;1123;;;1;1;0;1;1
10.05;582C8AD7;1117;;;0;1;0;5;1
10.05;58463C4E;1157;M;49;1;0;0;3;1
10.05;5816F75A;1046;;;1;1;0;1;0
10.05;5800B02E;1025;;;0;1;0;1;1
10.05;584F2A30;1215;M;49;1;0;0;1;1
10.05;5805681A;1141;M;40;1;0;0;2;1
10.05;5807619A;1025;F;42;1;0;0;1;1
10.05;5830B058;1108;F;;1;0;0;1;0
10.05;581E9C3B;1211;M;42;1;0;0;1;0
10.05;582F4949;1302;;;0;1;0;3;1
10.05;5805BD36;1046;;;1;1;0;2;1
10.05;582F6161;1211;M;42;1;0;0;1;1
10.05;58330360;1149;;;0;1;0;1;1
10.05;58178290;1073;;;0;1;0;1;1
10.05;5834832C;1089;;;1;0;0;1;1
10.05;58301140;1139;;;0;1;0;1;0
10.05;58038C38;1205;M;59;1;0;0;2;1
10.05;582C8FC7;1111;;;1;1;0;1;0
10.05;585C3CE6;1108;M;38;1;0;0;1;0
10.05;58263A20;1223;F;;1;0;0;1;0
10.05;5821B177;1026;M;24;1;0;0;1;1
10.05;582AAF60;1211;M;42;1;0;0;1;0
10.05;582BD858;1027;;;1;0;0;4;1
10.05;58365E63;1026;M;89;1;0;0;2;1
10.05;5820E769;1117;;;0;1;0;1;1
10.05;5803FE6E;1161;F;46;1;0;0;2;1
10.05;580A2C12;1191;M;37;1;0;0;1;0
10.05;581059AA;1213;F;51;1;0;0;2;1
10.05;583E8033;1119;;;1;1;0;5;1
10.05;58227161;1188;M;40;1;0;0;1;0
10.05;5846551E;1115;;;0;1;0;1;1
10.05;580F4924;1146;;;0;1;0;5;1
10.05;582BCE66;1453;;;0;1;0;1;1
10.05;581A3FD5;1154;;;0;1;0;1;1
10.05;584C65F0;1211;M;42;1;0;0;1;0
10.05;581B8669;1025;;;1;0;0;1;1
10.05;5829A20A;1205;F;50;1;0;0;1;1
10.05;583984D2;1201;F;25;1;0;0;1;1
10.05;584DA402;1453;;;0;1;0;1;1
10.05;5808B9A4;1042;;;1;1;0;1;1
10.05;5808B687;1137;F;82;1;0;0;1;0
10.05;583BD6A6;1116;M;56;1;0;0;2;1
10.05;5832EECC;1083;F;66;1;0;0;1;1
10.05;5815C483;1453;;;0;1;0;1;0
10.05;58169454;1172;F;27;1;0;0;2;1
10.05;581B0B66;1132;M;45;1;0;0;1;1
10.05;5812E716;1145;M;47;1;0;0;1;0
10.05;5858689F;1038;;;0;1;0;1;1
10.05;5835CFD2;1078;;;0;1;0;1;1
10.05;583BAAD3;1165;F;;1;0;0;1;0
10.05;58299A30;1025;;;0;1;0;2;1
10.05;5814973F;1037;F;55;1;0;0;2;1
10.05;58134A17;1111;M;67;1;0;0;1;0
10.05;580FBE4A;1056;F;40;1;0;0;1;1
10.05;58264BAD;1113;M;44;1;0;0;2;1
10.05;58183882;1183;;;1;1;0;2;1
10.05;5830E5C2;1098;F;21;1;0;0;1;0
10.05;58000DDC;1211;M;42;1;0;0;1;1
10.05;58064735;1115;F;26;1;0;0;1;0
10.05;585FA6A0;1215;M;49;1;0;0;1;1
10.05;583ED743;1453;;;0;1;0;1;1
10.05;58175A13;1141;;;0;1;0;3;1
10.05;5806182A;1043;M;42;1;0;0;1;1
10.05;58331671;1211;M;42;1;0;0;1;0
10.05;58426E61;1088;;;1;0;0;2;1
10.05;582C2429;1039;F;37;1;0;0;4;1
10.05;58255919;1212;M;;1;0;0;1;0
10.05;580AF882;1143;;;0;1;0;2;1
10.05;584E6B9D;1181;F;51;1;0;0;5;1
10.05;5829FC86;1013;;;1;1;0;1;1
10.05;58487CB9;1173;;;0;1;0;1;1
10.05;583A7FC1;1042;;;1;1;0;1;0
10.05;580A0C8B;1186;M;42;1;0;0;1;1
10.05;585A56D8;1117;;;0;1;0;1;1
10.05;581A6574;1161;F;;1;0;0;1;0
10.05;583C5273;1035;M;43;1;0;0;1;1
10.05;5848D081;1016;F;45;1;0;0;1;0
10.05;583D7CAE;1239;;;0;1;0;1;1
10.05;583E2369;1149;F;;1;0;0;1;0
10.05;5848DC82;1201;F;;1;0;0;1;0
10.05;580DBED2;1211;M;42;1;0;0;1;0
10.05;581D59BB;1054;;;0;1;0;1;1
10.05;583187CF;1021;M;46;1;0;1;3;1
10.05;584AF049;1063;;;0;1;0;1;1
10.05;584C8747;1032;F;;1;0;0;1;0
10.05;584C24E1;1171;M;38;1;0;0;1;0
10.05;585A87C3;1453;;;0;1;0;1;1
10.05;584CBC97;1103;;;0;1;0;1;1
10.05;583131B0;1134;;;0;1;0;5;1
10.05;583688E2;1211;M;42;1;0;0;1;0
10.05;583FAAFA;1221;;;0;1;0;1;1
10.05;5858A9B3;1211;M;65;1;0;0;1;0
10.05;58085417;1131;M;58;1;0;0;1;1
10.05;581677C1;1211;M;42;1;0;0;1;0
10.05;5809EBE9;1054;;;0;1;0;1;1
10.05;584C2EAF;1141;M;47;1;0;0;4;1
10.05;58097B7E;1015;F;28;1;0;0;1;1
10.05;58181FB2;1212;F;41;1;0;0;5;1
10.05;581D4E73;1138;;;1;1;0;1;1
10.05;583B750D;1042;;;1;1;0;1;1
10.05;584C040B;1181;F;63;1;0;0;2;1
10.05;5808F66F;1116;M;61;1;0;0;1;1
10.05;583E31E5;1051;;;0;1;0;1;1
10.05;583DEA9D;1171;F;65;1;0;0;1;1
10.05;585C11F7;1088;;;0;1;0;1;1
10.05;58408FFA;1097;F;;1;0;0;1;0
10.05;58376B2A;1162;;;1;1;0;1;0
10.05;58377A2A;1453;;;0;1;0;1;1
10.05;58451D0F;1211;M;42;1;0;0;1;0
10.05;58003392;1111;M;67;1;0;0;1;0
10.05;5845F51B;1108;M;38;1;0;0;1;0
10.05;584C8F4A;1118;;;0;1;0;1;1
10.05;585AE2E1;1025;;;0;1;0;5;1
10.05;5859DC78;1156;M;35;1;0;0;2;1
10.05;584897F5;1211;M;42;1;0;0;1;0
10.05;58304781;1211;M;42;1;0;0;1;1
10.05;58477A7C;1137;M;44;1;0;0;1;1
10.05;5840A59F;1117;;;0;1;0;1;1
10.05;581E8547;1106;M;;1;0;0;1;0
10.05;58266A42;1032;;;1;1;0;1;1
10.05;5813033C;1037;M;;1;0;0;1;0
10.05;5822307B;1041;M;37;1;0;0;3;0
10.05;58041E1A;1066;;;0;1;0;1;1
10.05;584EDD89;1203;F;54;1;0;0;1;1
10.05;583B5B30;1211;M;42;1;0;0;1;0
10.05;5816CE53;1149;;;0;1;0;1;1
10.05;5833BA23;1038;;;1;0;0;1;0
10.05;5810AF6C;1211;M;42;1;0;0;1;1
10.05;58239525;1211;M;42;1;0;0;1;0
10.05;5849ABEF;1103;;;0;1;0;1;1
10.05;584EA746;1181;M;39;1;0;0;1;0
10.05;584816B8;1015;;;0;1;0;1;1
10.05;580B7240;1088;;;1;0;0;1;1
10.05;58263D9A;1054;F;;1;0;0;1;0
10.05;584FAC96;1051;;;0;1;0;1;1
10.05;58082C3E;1054;;;0;1;0;1;1
10.05;58379DA8;1211;M;42;1;0;0;1;1
10.05;5830F6ED;1118;F;30;1;0;0;1;1
10.05;581C1E83;1211;M;42;1;0;0;1;0
10.05;580CBCEE;1042;;;1;1;0;1;1
10.05;58448E18;1214;F;37;1;0;0;2;1
10.05;58415B59;1453;;;0;1;0;1;1
10.05;580206CB;1027;;;1;1;0;1;0
10.05;583710D1;1081;F;52;1;0;0;1;0
10.05;5823366A;1238;M;52;1;0;0;1;1
10.05;5836235A;1137;;;1;1;0;2;1
10.05;5823A889;1281;;;0;1;0;1;1
10.05;58472C2D;1066;F;39;1;0;0;1;1
10.05;58216AE4;1087;;;0;1;0;1;1
10.05;5809111F;1103;F;56;1;0;0;1;0
10.05;5826022C;1106;M;34;1;0;0;1;1
10.05;584D62E5;1013;F;39;1;0;0;1;1
10.05;5820215E;1118;F;67;1;0;0;1;1
10.05;58295F15;1117;;;0;1;0;5;1
10.05;58324A0D;1192;M;;1;0;0;1;0
10.05;58073601;1453;;;0;1;0;1;1
10.05;583C3F61;1087;;;0;1;0;1;1
10.05;584100A3;1087;;;0;1;0;5;1
10.05;580D0B9F;1194;;;0;1;0;1;1
10.05;5848BADA;1211;M;42;1;0;0;1;0
10.05;584B2EA8;1042;;;1;1;0;1;0
10.05;58099CD8;1031;M;45;1;0;0;1;1
10.05;583E2ACF;1042;;;1;1;0;1;1
10.05;58138B8F;1116;F;49;1;0;0;1;1
10.05;583E68D9;1087;;;0;1;0;1;1
10.05;582515CF;1027;;;0;1;0;3;1
10.05;5818EFED;1135;;;0;1;0;1;1
10.05;58196603;1211;M;42;1;0;0;1;1
10.05;582C2686;1148;M;44;1;0;0;4;1
10.05;580D7047;1035;F;;1;0;0;1;0
10.05;58217FEC;1096;F;24;1;0;0;2;1
10.05;58332755;1182;F;35;1;0;0;2;1
10.05;585A13FD;1453;;;0;1;0;1;1
10.05;58070B21;1212;F;55;1;0;0;1;0
10.05;58584F5A;1214;M;81;1;0;0;2;1
10.05;580FD885;1162;M;34;1;0;0;1;1
10.05;58288D3F;1149;F;;1;0;0;1;0
10.05;582C819D;1054;;;0;1;0;1;1
10.05;582FA957;1083;;;1;1;0;1;1
10.05;58051AB2;1062;;;1;1;0;4;1
10.05;58224FEC;1215;M;49;1;0;0;1;1
10.05;580CECE8;1133;M;72;1;0;0;1;0
10.05;582553D9;1013;M;46;1;0;0;1;1
10.05;583D8F6D;1124;;;1;0;0;1;1
10.05;5840D07A;1211;M;42;1;0;0;1;0
10.05;583A7B2F;1161;M;35;1;0;0;2;1
10.05;583F8C7A;1118;M;42;1;0;0;1;1
10.05;583C070F;1202;;;0;1;0;5;1
10.05;58021A45;1215;M;49;1;0;0;1;0
10.05;58368512;1051;;;0;1;0;1;1
10.05;58206BCE;1143;;;0;1;0;1;1
10.05;58228915;1211;M;42;1;0;0;1;0
10.05;5859C38A;1039;F;59;1;0;0;1;1
10.05;58133BEC;1453;;;0;1;0;1;1
10.05;581BF062;1214;M;30;1;0;0;1;0
10.05;585EA17B;1083;M;49;1;0;0;1;0
10.05;582379C0;1051;;;0;1;0;1;1
10.05;583A72CB;1181;M;77;1;0;0;1;0
10.05;58582692;1139;M;;1;0;0;1;0
10.05;5803CE8E;1211;M;42;1;0;0;1;0
10.05;5859554B;1211;M;42;1;0;0;1;0
10.05;584365C1;1215;M;49;1;0;0;1;1
10.05;58312E83;1103;;;0;1;0;1;1
10.05;584D54F9;1211;M;42;1;0;0;1;0
10.05;5834D1EA;1042;;;1;1;0;1;1
10.05;584F308F;1112;F;52;1;0;0;3;1
10.05;581662CF;1211;M;42;1;0;0;1;0
10.05;584F23A5;1181;M;58;1;0;0;2;1
10.05;584F29FF;1475;;;0;1;0;1;1
10.05;58239BDF;1054;;;0;1;0;1;1
10.05;58493FEC;1139;;;0;1;0;4;1
10.05;580682DC;1139;;;0;1;0;2;1
10.05;583DEFFB;1149;;;0;1;0;4;1
10.05;583C91FA;1131;M;48;1;0;0;3;1
10.05;584D8D87;1152;M;45;1;0;0;1;1
10.05;58110DC5;1117;;;0;1;0;1;1
10.05;584E97A6;1211;M;42;1;0;0;1;1
10.05;5806F00F;1203;F;26;1;0;0;3;1
10.05;580F71A2;1204;F;36;1;0;0;2;1
10.05;5829D448;1051;M;36;1;0;0;2;1
10.05;580A5209;1171;M;48;1;0;0;2;1
10.05;584445E7;1141;;;1;1;0;2;1
10.05;58433943;1042;;;1;1;0;1;0
10.05;583F9188;1194;M;41;1;0;0;1;1
10.05;581E666C;1133;;;0;1;0;1;0
10.05;5813991F;1123;;;0;1;0;1;0
10.05;58125578;1064;F;29;1;0;0;2;1
10.05;58078A66;1202;M;66;1;0;0;1;1
10.05;585A468B;1188;F;65;1;0;1;1;1
10.05;585FB676;1213;M;44;1;0;0;1;0
10.05;5807DA89;1086;F;41;1;0;0;1;0
10.05;58465968;1161;M;;1;0;0;1;0
10.05;584509DC;1211;M;42;1;0;0;1;0
10.05;581F7D8F;1214;M;44;1;0;0;1;1
10.05;58354AB6;1223;M;;1;0;0;1;1
10.05;580E7DFA;1222;;;0;1;0;2;1
10.05;582F880F;1399;;;0;1;0;1;1
10.05;582D66A3;1205;F;48;1;0;0;1;1
10.05;5831E55F;1211;M;42;1;0;0;1;0
10.05;580BB7D8;1201;F;41;1;0;0;1;1
10.05;581F1C3F;1108;M;38;1;0;0;1;0
10.05;58201923;1043;M;41;1;0;0;2;1
10.05;585D0CCE;1097;F;62;1;0;0;1;0
10.05;5831B803;1211;M;42;1;0;0;1;1
10.05;58260594;1147;F;41;1;0;0;3;1
10.05;58035EDA;1117;;;0;1;0;3;0
10.05;580116B4;1118;;;0;1;0;1;1
10.05;58281CB1;1675;;;0;1;0;1;0
10.05;58180F01;1087;;;0;1;0;1;1
10.05;5840017E;1211;F;41;1;0;0;1;1
10.05;58264EE3;1426;;;0;1;0;5;1
10.05;582E054E;1025;;;1;1;0;2;1
10.05;5816DB1A;1161;M;49;1;0;0;1;0
10.05;58337745;1463;;;0;1;0;3;1
10.05;582AA8C6;1202;;;1;1;0;1;1
10.05;58052170;1087;;;0;1;0;1;1
10.05;5841E777;1171;;;0;1;0;1;1
10.05;5845DCA8;1125;;;1;1;0;1;1
10.05;580238FA;1453;;;0;1;0;1;1
10.05;580669BE;1108;M;38;1;0;0;1;0
10.05;58216B01;1033;;;0;1;0;2;1
10.05;583D9B64;1181;F;51;1;0;0;1;1
10.05;58474F22;1174;M;44;1;0;0;1;1
10.05;5826405D;1087;;;0;1;0;1;1
10.05;583CB216;1112;;;0;1;0;5;1
10.05;5822C2D1;1038;;;0;1;0;1;1
10.05;583EBD9F;1171;M;49;1;0;0;2;1
10.05;58431639;1151;;;0;1;0;1;1
10.05;580CFC01;1138;;;0;1;0;1;1
10.05;582C2BD7;1202;;;0;1;0;1;1
10.05;5829CCA2;1115;;;0;1;0;3;1
10.05;584C8C57;1152;;;1;1;0;1;1
10.05;583E308C;1085;;;0;1;0;3;1
10.05;584C952A;1277;;;1;1;0;1;1
10.05;5829780F;1142;F;45;1;0;0;1;0
10.05;584D988E;1149;M;80;1;0;0;1;1
10.05;584865FE;1144;M;64;1;0;0;1;1
10.05;582AC540;1029;M;42;1;0;0;1;0
10.05;5825C099;1211;M;42;1;0;0;1;0
10.05;582DB9B9;1453;;;0;1;0;1;1
10.05;58300C71;1215;M;49;1;0;0;1;0
10.05;58014800;1173;M;35;1;0;0;2;1
10.05;584974AD;1399;;;0;1;0;2;1
10.05;584733A8;1052;;;1;0;0;1;1
10.05;58069CA2;1213;M;34;1;0;0;1;1
10.05;58062914;1202;;;1;1;0;4;1
10.05;584CCECD;1061;;;0;1;0;5;1
10.05;583D25F7;1163;M;31;1;0;0;1;1
10.05;58250D93;1211;M;42;1;0;0;1;0
10.05;580842AC;1453;;;0;1;0;1;1
10.05;585EBF4A;1113;M;36;1;0;0;1;1
10.05;58340BD3;1162;;;1;1;0;1;0
10.05;5843EA71;1195;F;37;1;0;0;1;0
10.05;5858AB50;1507;;;0;1;0;1;1
10.05;583A2EB8;1013;M;46;1;0;0;1;1
10.05;58473EDB;1201;M;45;1;0;0;2;1
10.05;582851A8;1300;;;0;1;0;1;1
10.05;58456B92;1461;;;0;1;0;1;0
10.05;583F304F;1151;;;0;1;0;1;0
10.05;582E0022;1300;;;0;1;0;2;1
10.05;5834B180;1013;M;46;1;0;0;1;1
10.05;582B8496;1300;;;0;1;0;1;0
10.05;580AC53E;1453;;;0;1;0;1;1
10.05;582B3DD0;1084;F;34;1;0;0;2;1
10.05;58198E4E;1054;;;0;1;0;1;1
10.05;58307832;1094;F;48;1;0;0;1;1
10.05;5804FA1B;1119;M;32;1;0;0;1;0
10.05;583C1DAE;1031;;;0;1;0;2;1
10.05;584F7244;1052;;;1;0;0;1;1
10.05;584511EE;1135;M;29;1;0;0;1;1
10.05;58323A88;1131;F;30;1;0;0;2;1
10.05;580B899B;1114;;;0;1;0;1;1
10.05;582D7383;1037;;;0;1;0;5;1
10.05;5806C157;1117;;;0;1;0;2;1
10.05;58340D25;1013;M;46;1;0;0;1;1
10.05;585E23A5;1095;;;1;1;0;1;1
10.05;5841D18F;1184;;;1;1;0;1;0
10.05;584124CF;1052;;;1;0;0;1;1
10.05;584B6CD3;1225;F;62;1;0;0;1;1
10.05;583ECF7E;1115;M;40;1;0;0;1;1
10.05;5845C753;1174;F;47;1;0;1;2;1
10.05;5802E5DD;1211;M;42;1;0;0;1;0
10.05;580A1EE4;1126;M;78;1;0;0;1;0
10.05;584EC5C2;1051;;;0;1;0;1;1
10.05;58131D56;1211;M;42;1;0;0;1;1
10.05;582C11C0;1172;F;46;1;0;0;1;1
10.05;582DBBD6;1041;;;0;1;0;1;1
10.05;5806B1DC;1174;M;39;1;0;0;1;0
10.05;584FCD5B;1182;M;;1;0;0;1;1
10.05;58090A59;1042;;;0;1;0;1;1
10.05;585A10F7;1108;M;38;1;0;0;1;0
10.05;581D6378;1215;M;49;1;0;0;1;1
10.05;58094573;1211;M;33;1;0;0;3;1
10.05;58212381;1125;M;72;1;0;0;1;1
10.05;5805D5E1;1162;M;;1;0;0;1;0
10.05;5844231D;1384;;;0;1;0;1;1
10.05;584F4879;1093;M;24;1;0;0;4;1
10.05;5801FB48;1088;;;0;1;0;2;1
10.05;5811BF0B;1211;M;42;1;0;0;1;1
10.05;582F48B2;1145;;;0;1;0;1;1
10.05;581819AF;1162;M;56;1;0;0;3;1
10.05;582D781A;1205;F;33;1;0;0;1;1
10.05;58150968;1117;;;0;1;0;1;1
10.05;5849203D;1107;M;43;1;0;0;1;1
10.05;583810E6;1108;M;38;1;0;0;1;1
10.05;58037E18;1111;;;0;1;0;1;1
10.05;5811E8CF;1044;M;81;1;0;0;1;0
10.05;5814F4C5;1211;F;36;1;0;0;1;1
10.05;5859027F;1211;M;42;1;0;0;1;0
10.05;585CACAB;1181;F;48;1;0;0;1;0
10.05;5808931D;1125;F;63;1;0;0;2;0
10.05;58448491;1108;M;38;1;0;0;1;0
10.05;5828E9AC;1143;;;0;1;0;1;0
10.05;585E7FF8;1133;;;0;1;0;1;1
10.05;581F1E85;1115;;;0;1;0;1;1
10.05;58483156;1033;M;45;1;0;0;1;1
10.05;582749F1;1039;;;1;1;0;1;1
10.05;582BA53F;1215;M;49;1;0;0;1;1
10.05;58499C12;1022;;;1;0;0;1;1
10.05;580BFAE2;1438;;;0;1;0;1;1
10.05;580629F4;1325;;;0;1;0;1;1
10.05;58252F71;1089;;;1;1;0;1;1
10.05;580B0518;1221;M;69;1;0;0;2;1
10.05;58595433;1115;F;45;1;0;0;2;1
10.05;5832539B;1211;M;42;1;0;0;1;0
10.05;580A96D0;1013;M;46;1;0;0;1;1
10.05;582A92F3;1082;F;49;1;0;0;1;1
10.05;58331E6C;1025;F;41;1;0;0;1;1
10.05;581CDF8F;1067;M;;1;0;0;1;0
10.05;58155430;1173;F;26;1;0;0;3;1
10.05;58218763;1039;F;31;1;0;0;1;1
10.05;585CBA1A;1037;;;1;1;0;2;1
10.05;5818C4B7;1142;;;1;1;0;1;0
10.05;584F2007;1084;F;30;1;0;0;1;0
10.05;5827BDB5;1453;;;0;1;0;1;0
10.05;583A3AAA;1163;M;56;1;0;0;1;1
10.05;5849BE1B;1071;M;;1;0;0;1;0
10.05;583433E9;1087;;;0;1;0;1;1
10.05;58267124;1211;M;42;1;0;0;1;0
10.05;581CC6A4;1042;;;1;1;0;1;1
10.05;583091F4;1089;M;52;1;0;0;1;0
10.05;58307A67;1215;M;49;1;0;0;1;1
10.05;58378A95;1171;F;78;1;0;0;1;0
10.05;5818F4E3;1215;M;49;1;0;0;1;1
10.05;583A4F79;1214;M;34;1;0;0;2;1
10.05;580B5C5E;1164;M;60;1;0;0;1;1
10.05;580F5320;1453;;;0;1;0;1;1
10.05;5816EA23;1075;M;37;1;0;0;5;1
10.05;585E8E41;1149;;;0;1;0;1;1
10.05;5833E0BB;1042;;;1;1;0;1;1
10.05;582612E2;1125;F;73;1;0;1;1;1
10.05;580E18C7;1062;M;62;1;0;0;1;1
10.05;582F616E;1143;;;1;1;0;1;0
10.05;584ACB19;1025;F;46;1;0;0;1;1
10.05;5824CDB8;1045;F;40;1;0;0;1;1
10.05;5809E28B;1113;F;;1;0;0;1;0
10.05;583AD476;1221;M;50;1;0;0;1;0
10.05;583825A9;1133;M;37;1;0;0;1;1
10.05;582031AA;1052;;;1;1;0;5;1
10.05;582C911D;1077;;;1;1;0;3;1
10.05;58110CB7;1194;M;33;1;0;0;2;1
10.05;5804BB4C;1212;F;37;1;0;0;1;0
10.05;58584FE3;1211;M;42;1;0;0;1;1
10.05;5822EDAB;1054;;;0;1;0;1;1
10.05;584B9187;1161;M;79;1;0;0;2;1
10.05;581AC4AE;1126;F;86;1;0;0;1;1
10.05;583C5A19;1031;F;59;1;0;0;1;1
10.05;5835A1A1;1158;F;37;1;0;0;4;1
10.05;585AC24A;1022;F;46;1;0;0;4;1
10.05;5836D6B8;1025;;;0;1;0;1;1
10.05;58089711;1122;;;0;1;0;1;1
10.05;58398202;1055;;;0;1;0;3;1
10.05;5818C4C7;1239;F;50;1;0;0;1;0
10.05;585CB546;1118;;;1;1;0;1;0
10.05;5841FDD6;1149;;;0;1;0;1;1
10.05;580702F1;1300;;;0;1;0;1;1
10.05;583B30A7;1211;M;42;1;0;0;1;0
10.05;580900D6;1118;M;57;1;0;0;1;1
10.05;5824653A;1034;;;0;1;0;1;1
10.05;58424A52;1205;F;26;1;0;0;2;1
10.05;580707EE;1134;F;41;1;0;0;1;1
10.05;5802BF64;1076;F;38;1;0;0;1;1
10.05;5814FE42;1196;M;41;1;0;0;2;1
10.05;585EFB62;1211;M;42;1;0;0;1;0
10.05;58383A9E;1141;M;51;1;0;0;1;0
10.05;5843D868;1042;;;0;1;0;1;1
10.05;58100A87;1453;;;0;1;0;1;1
10.05;583CE387;1068;;;0;1;0;5;1
10.05;5841F2ED;1043;F;68;1;0;0;1;1
10.05;5843C6D8;1325;;;0;1;0;1;1
10.05;583E840E;1013;M;46;1;0;0;1;0
10.05;581D50CB;1151;F;49;1;0;0;2;1
10.05;58147D9C;1139;;;0;1;0;2;1
10.05;58352128;1204;M;28;1;0;0;1;0
10.05;58066992;1042;;;1;1;0;1;1
10.05;5810C17E;1223;;;0;1;0;1;1
10.05;580F54C3;1062;;;0;1;0;3;1
10.05;584A633F;1103;M;36;1;0;0;1;1
10.05;5806A5AB;1182;M;;1;0;0;1;0
10.05;5849EE0C;1139;M;42;1;0;0;1;0
10.05;584FE792;1211;M;33;1;0;0;1;0
