megye;varos;uzlet_tipus;uzlet_nev;uzlet_cim;ertekesites;ugyfelszolgalat;atvetel;latitude;longitude;nyitvatartas
Szabolcs-Szatmár-Bereg;Mátészalka;Pick Pack Pont;Inmedio-Mátészalka TESCO;TESCO bevásárlóközpont 4700 Mátészalka, Alkotmány utca 1/a (Tesco jobbra a 4 üzlet);0;0;1;47.9503961;22.3252024;Hétfő - Szombat: 9:00-20:00,Vasárnap: 9:00-19:00
Szabolcs-Szatmár-Bereg;Mátészalka;Pick Pack Pont;MOL - Mátészalka Vásár tér 5.;4700 Mátészalka, Vásár tér 5.;0;0;1;47.96000859999999;22.3196437;Hétfő - Vasárnap: 0:00-24:00
Szabolcs-Szatmár-Bereg;Mátészalka;Pick Pack Pont;Relay - Mátészalka MÁV;4700 Mátészalka, Seregély utca 1. (MÁV állomáson belül Relay hírlapbolt);0;0;1;47.951402657314794;22.313691615869175;Hétfő - Péntek: 7:00-16:00,Szombat: 7:00-13:00,Vasárnap: 10:00-17:00
Szabolcs-Szatmár-Bereg;Nyírbátor;Telekom partner;EAST-OFFICE Kft.;4300 Nyírbátor, Zrínyi Ilona utca 2.;1;1;1;47.657639700000004;22.032955899999997;Hétfő - Péntek: 8:00-17:00,Szombat: 9:00-12:00,Vasárnap: Zárva
Szabolcs-Szatmár-Bereg;Nyírbátor;Pick Pack Pont;Inmedio-Nyírbátor Szabadság tér;4300 Nyírbátor, Szabadság tér 11 (Körforgalomban.);0;0;1;47.834786;22.132247;Hétfő - Péntek: 7:00-17:00,Szombat: 7:00-12:00,Vasárnap: 7:00-11:00
Szabolcs-Szatmár-Bereg;Nyírbátor;Pick Pack Pont;Inmedio Nyírbátor Tesco;TESCO bevásárlóközpont 4300 Nyírbátor, Debreceni út 71. (virágbolt mellett);0;0;1;47.8316596716256;22.11230674559329;Hétfő - Szombat: 9:00-19:00,Vasárnap: 9:00-17:00
Szabolcs-Szatmár-Bereg;Nyíregyháza;Telekom partner;EAST-OFFICE Kft. (Tesco);Tesco bevásárlóközpont 4400 Nyíregyháza, Kosbor utca 1.;1;1;1;47.972064700000004;21.731359899999998;Hétfő - Szerda: 9:00-20:00,Csütörtök: 8:00-20:00,Péntek - Szombat: 9:00-20:00,Vasárnap: 9:00-19:00
Szabolcs-Szatmár-Bereg;Nyíregyháza;Telekom üzlet;Nyíregyháza Belváros;4400 Nyíregyháza, Országzászló tér 7.;1;1;1;47.9541096;21.715580499999998;Hétfő - Péntek: 8:30-17:00,Szombat - Vasárnap: Zárva
Szabolcs-Szatmár-Bereg;Nyíregyháza;Telekom üzlet;Nyíregyháza Korzó;Korzó bevásárlóközpont 4400 Nyíregyháza, Jókai tér 7.;1;1;1;47.958070899999996;21.715991;Hétfő - Szombat: 9:00-20:00,Vasárnap: 10:00-18:00
Szabolcs-Szatmár-Bereg;Nyíregyháza;Pick Pack Pont;220volt (Nyíregyháza);4400 Nyíregyháza, Hősök tere 4.;0;0;1;47.956687;21.7143534;Hétfő - Péntek: 8:00-12:00, 13:00-17:30,Szombat: 9:00-13:00,Vasárnap: Zárva
Szabolcs-Szatmár-Bereg;Nyíregyháza;Pick Pack Pont;Inmedio-Nyíregyháza Korzó;4400 Nyíregyháza, Nagy Imre tér 1 (Korzó földszint bejárattal szemben);0;0;1;47.95148;21.7343145;Hétfő - Szombat: 8:30-20:00,Vasárnap: 9:00-18:00
Szabolcs-Szatmár-Bereg;Nyíregyháza;Pick Pack Pont;Inmedio-Nyíregyháza TESCO;TESCO bevásárlóközpont 4400 Nyíregyháza, Pazonyi utca 36;0;0;1;47.9715741621564;21.73844950583498;Hétfő - Szombat: 9:00-20:00,Vasárnap: 9:00-19:00
Szabolcs-Szatmár-Bereg;Nyíregyháza;Pick Pack Pont;OMV-Nyíregyháza Debreceni u.;4400 Nyíregyháza, Debreceni út 99;0;0;1;47.936078;21.718307;Hétfő - Vasárnap: 0:00-24:00
Szabolcs-Szatmár-Bereg;Nyíregyháza;Pick Pack Pont;OMV-Nyíregyháza Kert u.;OMV töltőállomás 4401 Nyíregyháza, Kert út 47;0;0;1;47.94577820470133;21.725246525131297;Hétfő - Vasárnap: 6:00-22:00
Szabolcs-Szatmár-Bereg;Nyíregyháza;Pick Pack Pont;OMV-Nyíregyháza Tiszavasvári;OMV töltőállomás 4400 Nyíregyháza, Tiszavasvári út 2 ((Alkotás út);0;0;1;47.9573395429854;21.68548017718513;Hétfő - Vasárnap: 6:00-22:00
Szabolcs-Szatmár-Bereg;Nyíregyháza;Pick Pack Pont;Playersroom-Nyíregyháza Korzó;"4400 Nyíregyháza, Jókai tér 7 (""A"" ép. fsz., az információs pulttal szemben, Visione Express mellett.)";0;0;1;47.958351107429245;21.717031697097806;Hétfő - Szombat: 9:00-20:00,Vasárnap: Zárva
Szabolcs-Szatmár-Bereg;Nyíregyháza;Pick Pack Pont;Playersroom-Nyíregyháza Plaza;Nyíregyháza Plaza bevásárlóközpont 4400 Nyíregyháza, Szegfű utca 75 (Földszinten középen, a játékbolttal szemben);0;0;1;47.95561535628376;21.73182344550787;Hétfő - Péntek: 10:00-20:00,Szombat: 9:00-20:30,Vasárnap: Zárva
Szabolcs-Szatmár-Bereg;Nyíregyháza;Pick Pack Pont;Relay-Nyíregyháza MÁV;4400 Nyíregyháza, Állomás tér 2 (MÁV Állomás);0;0;1;47.94738533515908;21.706629982803406;Hétfő - Péntek: 5:00-19:30,Szombat: 6:00-17:30,Vasárnap: 7:00-17:30
Szabolcs-Szatmár-Bereg;Nyíregyháza;Pick Pack Pont;Sportfactory-Nyíregyháza Outlet;Nyíregyháza Outlet bevásárlóközpont 4400 Nyíregyháza, Pazonyi út 39/a (Középen a Deichmann mellett.);0;0;1;47.96911199282437;21.739907341447406;Hétfő - Szombat: 9:00-20:00,Vasárnap: Zárva
Szabolcs-Szatmár-Bereg;Újfehértó;Pick Pack Pont;MOL - Újfehértó 4.sz. fkl. út;4244 Újfehértó, 4.sz. főút;0;0;1;47.7864449;21.691962300000004;Hétfő - Vasárnap: 6:00-22:00
Tolna;Bátaszék;Pick Pack Pont;OMV-Bátaszék M6 Bal;7140 Bátaszék, M6 autópálya;0;0;1;46.18928989927936;18.69131068530271;Hétfő - Vasárnap: 0:00-24:00
Tolna;Bátaszék;Pick Pack Pont;OMV-Bátaszék M6 Jobb;7140 Bátaszék, M6 autópálya;0;0;1;46.194020909966156;18.694089453842142;Hétfő - Vasárnap: 0:00-24:00
Tolna;Bonyhád;Telekom partner;Fúzió Telekom Kft.;7150 Bonyhád, Szabadság tér 13.;1;1;1;46.298357;18.5305082;Hétfő - Péntek: 9:00-17:00,Szombat: 9:00-12:00,Vasárnap: Zárva
Tolna;Bonyhád;Pick Pack Pont;Inmedio-Bonyhád Szabadság tér;7150 Bonyhád, Szabadság tér 12 (Az adott házszám alatt található);0;0;1;46.2983263;18.5299641;Hétfő - Péntek: 7:00-17:00,Szombat: 7:00-12:00,Vasárnap: Zárva
Tolna;Dombóvár;Telekom partner;Fúzió Telekom Kft.;7200 Dombóvár, Dombó Pál utca 7;1;1;1;46.376883;18.132642;Hétfő - Péntek: 8:30-17:00,Szombat: 9:00-12:00,Vasárnap: Zárva
Tolna;Dunaföldvár;Telekom partner;Te-Da 2000 Bt.;7020 Dunaföldvár, Kossuth utca 13.;1;1;1;46.807337700000005;18.924312699999998;Hétfő - Péntek: 9:00-17:00,Szombat - Vasárnap: Zárva
Tolna;Dunaföldvár;Pick Pack Pont;Inmedio-Dunaföldvár Kossuth u.;7020 Dunaföldvár, Kossuth utca 1 (Dunaföldvár fő utcája (Pannon üzlet mellett));0;0;1;46.807571100000004;18.9244593;Hétfő - Péntek: 6:00-16:00,Szombat: 6:00-12:00,Vasárnap: Zárva
Tolna;Paks;Telekom partner;Te-Da 2000 Bt.;7030 Paks, Dózsa György utca 47;1;1;1;46.6241929;18.860050100000002;Hétfő - Péntek: 8:30-17:00,Szombat: 9:00-12:00,Vasárnap: Zárva
Tolna;Paks;Pick Pack Pont;OMV-Paks 6-os sz. főút;7030 Paks, 6. sz. főút (110. km);0;0;1;46.61845376744646;18.8579876815063;Hétfő - Vasárnap: 0:00-24:00
Tolna;Szekszárd;Telekom üzlet;Szekszárd Arany János utca;7100 Szekszárd, Arany János utca 31.;1;1;1;46.3459511;18.7030219;Hétfő - Szerda: 8:30-17:30,Csütörtök: 7:30-19:30,Péntek: 8:30-17:30,Szombat: 8:30-12:00,Vasárnap: Zárva
Tolna;Szekszárd;Pick Pack Pont;Inmedio-Szekszárd TESCO;TESCO bevásárlóközpont 7100 Szekszárd, Tartsay Vilmos utca 40 (A bejárattól jobbra);0;0;1;46.331433399999995;18.703359699999996;Hétfő - Vasárnap: 9:00-20:00
Tolna;Szekszárd;Pick Pack Pont;MOL - Szekszárd Csatári Torok;7100 Szekszárd, Csatári Torok;0;0;1;46.3474326;18.7062293;Hétfő - Vasárnap: 0:00-24:00
Tolna;Szekszárd;Pick Pack Pont;OMV-Szekszárd Tartsay Vilmos u;7100 Szekszárd, Tartsay Vilmos utca 8/B;0;0;1;46.34033;18.710632999999998;Hétfő - Vasárnap: 0:00-24:00
Tolna;Szekszárd;Pick Pack Pont;Playersroom - Szekszárd;TESCO bevásárlóközpont 7100 Szekszárd, Tartsay Vilmos utca 40 (Tesco külső üzletsoron, az önkiszolgáló kasszákkal szemben);0;0;1;46.33063331852568;18.70610628203121;Hétfő - Szombat: 9:00-20:00,Vasárnap: Zárva
Tolna;Tamási;Telekom partner;Te-Da 2000 Bt.;7090 Tamási, Szabadság utca 35.;1;1;1;46.632855600000006;18.2818538;Hétfő - Péntek: 9:00-17:00,Szombat: 9:00-12:00,Vasárnap: Zárva
Vas;Csepreg;Pick Pack Pont;AVIA - Csepreg-Szakony;9735 Csepreg, Fő utca ( Csepreg és Szakony között 020/38h);0;0;1;47.41524729665226;16.720888023864745;Hétfő - Vasárnap: 7:00-18:00
Vas;Csepreg;Pick Pack Pont;MOL-Csepreg Rákóczi u.;MOL töltőállomás 9735 Csepreg, Rákóczi F. utca;0;0;1;47.4052315897059;16.717183060882572;Hétfő - Vasárnap: 8:00-16:00
Vas;Hegyfalu;Pick Pack Pont;OMV-Hegyfalu;9631 Hegyfalu, 84 főút (84/86 főutak kereszteződése);0;0;1;47.36090010979946;16.898001276040645;Hétfő - Vasárnap: 0:00-24:00
Vas;Körmend;Telekom partner;MAXMÉDIA Kft.;9900 Körmend, Rákóczi F. utca 15.;1;1;1;47.0100381;16.6017375;Hétfő - Péntek: 9:00-17:00,Szombat: 9:00-12:00,Vasárnap: Zárva
Vas;Körmend;Pick Pack Pont;MOL-Körmend Rákóczi u.;MOL töltőállomás 9900 Körmend, Rákóczi F. utca;0;0;1;47.014345123099105;16.609968830810544;Hétfő - Vasárnap: 0:00-24:00
Vas;Körmend;Pick Pack Pont;OMV-Körmend Rákóczi út;9900 Körmend, Rákóczi út;0;0;1;47.02049527821696;16.617040021179267;Hétfő - Vasárnap: 0:00-24:00
Vas;Kőszeg;Pick Pack Pont;Inmedio-Kőszeg Városház u.;9730 Kőszeg, Városház út 5 (Fő tér, könyvesbolt mellett);0;0;1;47.3884968;16.5420841;Hétfő - Péntek: 5:00-17:00,Szombat: 5:00-13:00,Vasárnap: 6:00-11:00
Vas;Kőszeg;Pick Pack Pont;OMV-Kőszeg Szombathelyi út;9730 Kőszeg, Szombathelyi út 2;0;0;1;47.37768;16.5584744;Hétfő - Vasárnap: 6:00-22:00
Vas;Sárvár;Telekom partner;NIVO Kereskedelmi Kft.;9600 Sárvár, Batthyány utca 8-10.;1;1;1;47.253547;16.933948899999997;Hétfő - Péntek: 9:00-17:00,Szombat: 9:00-12:00,Vasárnap: Zárva
Vas;Sárvár;Pick Pack Pont;AVIA - Sárvár Ikervári út;9600 Sárvár, Ikervári út 18.;0;0;1;47.251862;16.910992999999998;Hétfő - Vasárnap: 5:00-23:00
Vas;Szentgotthárd;Pick Pack Pont;MOL - Rábafüzes 8 - as út;9955 Szentgotthárd, 8.sz. főút;0;0;1;46.981696462752964;16.28291837283325;Hétfő - Vasárnap: 0:00-24:00
Vas;Szentgotthárd;Pick Pack Pont;MOL-Szentgotthárd Rábafüzesi út;MOL töltőállomás 9970 Szentgotthárd, Rábafüzesi út 1.;0;0;1;46.95928063213486;16.27642157489936;Hétfő: 6:00-21:00,Kedd - Szombat: 8:00-16:00,Vasárnap: 6:00-21:00
Vas;Szombathely;Telekom partner;ÁTRIUM NET Kft.;9700 Szombathely, Thököly út 39.;1;1;1;47.2303709;16.623433;Hétfő - Péntek: 8:30-17:00,Szombat: 9:00-12:00,Vasárnap: Zárva
Vas;Szombathely;Telekom partner;ÁTRIUM NET Kft. (Tesco);Tesco bevásárlóközpont 9700 Szombathely, Varasd utca 1.;1;1;1;47.237430700000004;16.6519958;Hétfő - Szerda: 9:00-20:00,Csütörtök: 8:00-20:00,Péntek - Szombat: 9:00-20:00,Vasárnap: 9:00-19:00
Vas;Szombathely;Telekom üzlet;Szombathely Fő tér;9700 Szombathely, Fő tér 17.;1;1;1;47.231241;16.6215902;Hétfő - Péntek: 8:30-17:00,Szombat - Vasárnap: Zárva
Vas;Szombathely;Pick Pack Pont;Inmedio-Szombathely Hunyadi u.;9700 Szombathely, Hunyadi út 5-7 (SMATCH ABC bejáratával szemben);0;0;1;47.23138;16.627761;Hétfő: 5:00-15:00,Kedd - Péntek: 5:00-16:00,Szombat: 5:00-14:30,Vasárnap: 5:30-12:00
Vas;Szombathely;Pick Pack Pont;Inmedio-Szombathely sétáló;9700 Szombathely, Fő tér 16 (Fő tér eleje, TAXI állomásnál.);0;0;1;47.23139329999999;16.6215875;Hétfő - Péntek: 6:00-17:00,Szombat: 6:00-13:00,Vasárnap: Zárva
Vas;Szombathely;Pick Pack Pont;Inmedio-Szombathely Szűrcsapó;9700 Szombathely, Szűrcsapó út 4 (SMATCH ABC bejáratával szemben);0;0;1;47.242166;16.611822;Hétfő - Péntek: 6:00-18:00,Szombat: 6:00-13:30,Vasárnap: 7:00-11:30
Vas;Szombathely;Pick Pack Pont;Inmedio-Szombathely TESCO;TESCO bevásárlóközpont 9700 Szombathely, Zanati út 70 (Hátsó bejárattól jobbra első üzlet);0;0;1;47.2394257864761;16.652712449584893;Hétfő - Szombat: 9:00-20:00,Vasárnap: 9:00-19:00
Vas;Szombathely;Pick Pack Pont;MOL - Szombathely Zanati út;9700 Szombathely, Zanati út;0;0;1;47.2386956;16.6445258;Hétfő - Vasárnap: 6:00-22:00
Vas;Szombathely;Pick Pack Pont;MOL-Szombathely Zanati út II.;9700 Szombathely, Zanati út (II.);0;0;1;47.2386956;16.6445258;Hétfő - Vasárnap: 0:00-24:00
Vas;Szombathely;Pick Pack Pont;OMV-Szombathely Csaba út;9700 Szombathely, Csaba út 15;0;0;1;47.225662;16.646014;Hétfő - Vasárnap: 6:00-22:00
Vas;Szombathely;Pick Pack Pont;OMV-Szombathely Körmendi út;9700 Szombathely, Körmendi út 92. (Petrolkat Kft.);0;0;1;47.211575;16.618967;Hétfő - Vasárnap: 0:00-24:00
Vas;Szombathely;Pick Pack Pont;OMV-Szombathely Rumi út;9700 Szombathely, Rumi út;0;0;1;47.215497263998095;16.63591380893706;Hétfő - Vasárnap: 0:00-24:00
Vas;Szombathely;Pick Pack Pont;Playersroom-Szombathely Family Center;9700 Szombathely, Varasd utca 1 (Humanic mellett.);0;0;1;47.23700819905119;16.654656551342782;Hétfő - Szombat: 9:00-20:00,Vasárnap: Zárva
Vas;Szombathely;Pick Pack Pont;Relay Food-Szombathely Volán;Volán buszpályaudvar 9700 Szombathely, Ady Endre tér (Központi épületben vannak a volánnál);0;0;1;47.23263543642135;16.614839186508107;Hétfő - Péntek: 5:00-18:00,Szombat: 5:00-13:00,Vasárnap: 7:00-11:30
Vas;Szombathely;Pick Pack Pont;Relay-Szombathely MÁV;9700 Szombathely, Vasút út (MÁV csarnok, bejáratnál balra az első üzlet);0;0;1;47.2373258041249;16.63211439881138;Hétfő: 5:00-19:00,Kedd - Péntek: 5:00-20:00,Szombat: 5:00-17:00,Vasárnap: 5:00-19:00
Vas;Vasvár;Pick Pack Pont;MOL-Vasvár Dr. Tretter L. u.;MOL töltőállomás 9800 Vasvár, Dr. Tretter László utca 52.;0;0;1;47.054686804574054;16.79047028302;Hétfő - Vasárnap: 6:00-22:00
Veszprém;Ajka;Telekom partner;Teleshop Kft.;8400 Ajka, Szabadság tér 20.;1;1;1;47.1068006;17.563506;Hétfő - Péntek: 8:30-17:00,Szombat: 8:30-12:00,Vasárnap: Zárva
Veszprém;Ajka;Pick Pack Pont;Inmedio-Ajka TESCO;TESCO bevásárlóközpont 8400 Ajka, Fő út 66 (Bejárattól balra második üzlet.);0;0;1;47.1147945;17.549736;Hétfő - Szombat: 8:00-20:00,Vasárnap: 8:00-19:00
Veszprém;Ajka;Pick Pack Pont;MOL - Ajka Fő út;MOL töltőállomás 8400 Ajka, Fő út ((Aranyvölgyi utca));0;0;1;47.11217381126875;17.555233746371414;Hétfő - Vasárnap: 5:00-23:00
Veszprém;Ajka;Pick Pack Pont;MOL - Bakonygyepes 8.sz. főút;8448 Ajka, 8.sz. főút;0;0;1;47.138177782950535;17.550308061532633;Hétfő - Vasárnap: 0:00-24:00
Veszprém;Balatonfüred;Telekom partner;ELASTIC'91 Kft.;8230 Balatonfüred, Kossuth Lajos utca 12;1;1;1;46.9610667;17.871558899999997;Hétfő - Péntek: 9:00-17:00,Szombat: 9:00-12:00,Vasárnap: Zárva
Veszprém;Balatonfűzfő;Pick Pack Pont;OMV - Balatonfűzfő Árpád u.;8175 Balatonfűzfő, Árpád utca 1.;0;0;1;47.068374;18.036476;Hétfő - Vasárnap: 6:00-22:00
Veszprém;Devecser;Pick Pack Pont;MOL-Devecser Pápai út;MOL töltőállomás 8460 Devecser, Pápai út;0;0;1;47.10942312909236;17.43940077811817;Hétfő - Vasárnap: 6:00-21:00
Veszprém;Nagyvázsony;Pick Pack Pont;MOL Nagyvázsony 77. sz. főút;MOL töltőállomás 8291 Nagyvázsony, 77 főút;0;0;1;46.9889660324574;17.704463645988426;Hétfő - Vasárnap: 6:00-21:00
Veszprém;Pápa;Telekom partner;Kovács Ferenc;8500 Pápa, Rákóczi utca 6.;1;1;1;47.291127;17.401494500000002;Hétfő - Péntek: 8:30-17:00,Szombat: 8:30-12:00,Vasárnap: Zárva
Veszprém;Pápa;Pick Pack Pont;Inmedio-Pápa Kossuth u. 30;8500 Pápa, Kossuth 30 (MOZI mellett a harmadik üzlet);0;0;1;47.32826;17.4677077;Hétfő - Péntek: 6:00-17:00,Szombat: 6:00-12:00,Vasárnap: 7:00-11:00
Veszprém;Pápa;Pick Pack Pont;Inmedio-Pápa TESCO;TESCO bevásárlóközpont 8500 Pápa, Celli út 92 (Bejárattól balra, az üzletsor vége felé);0;0;1;47.3241823;17.4507789;Hétfő - Szombat: 9:00-20:00,Vasárnap: 9:00-19:00
Veszprém;Pápa;Pick Pack Pont;MOL - Pápa Csóka fogadó;8500 Pápa, Csóka fogadó;0;0;1;47.326046399999996;17.469783399999997;Hétfő - Vasárnap: 0:00-24:00
Veszprém;Tapolca;Telekom partner;NIVO Kereskedelmi Kft.;8300 Tapolca, Deák Ferenc utca 9-11.;1;1;1;46.88255529999999;17.438156699999997;Hétfő - Péntek: 9:00-17:00,Szombat: 9:00-12:00,Vasárnap: Zárva
Veszprém;Tapolca;Pick Pack Pont;Inmedio-Tapolca TESCO;TESCO bevásárlóközpont 8300 Tapolca, Veszprémi út 5 (Bejárattól balra, az üzletsor közepén);0;0;1;46.88063155596444;17.456853458349542;Hétfő - Csütörtök: 9:00-18:00,Péntek: 9:00-19:00,Szombat: 9:00-20:00,Vasárnap: 9:00-17:00
Veszprém;Tapolca;Pick Pack Pont;MOL - Tapolca Keszthelyi u.;8300 Tapolca, Keszthelyi utca;0;0;1;46.8821468;17.4189547;Hétfő - Vasárnap: 0:00-24:00
Veszprém;Várpalota;Telekom partner;ELASTIC'91 Kft.;8100 Várpalota, Jókai út 1.;1;1;1;47.200001;18.1397;Hétfő - Péntek: 9:00-17:00,Szombat: 9:00-12:00,Vasárnap: Zárva
Veszprém;Várpalota;Pick Pack Pont;Inmedio-Várpalota TESCO;TESCO bevásárlóközpont 8100 Várpalota, Fehérvári út 17 (Tesco bejárat mellett jobbra a harmadik üzlet);0;0;1;47.199931920065964;18.15084952858888;Hétfő - Csütörtök: 9:00-18:00,Péntek - Szombat: 9:00-19:00,Vasárnap: 9:00-17:00
Veszprém;Veszprém;Telekom partner;ELASTIC'91 Kft.;8200 Veszprém, Kossuth Lajos utca 10.;1;1;1;47.093138700000004;17.912059699999997;Hétfő - Péntek: 9:00-17:00,Szombat: 9:00-13:00,Vasárnap: Zárva
Veszprém;Veszprém;Telekom üzlet;Veszprém belváros;8200 Veszprém, Kossuth Lajos utca 3.;1;1;1;47.093182299999995;17.9092996;Hétfő - Szerda: 8:30-17:00,Csütörtök: 7:30-19:30,Péntek: 8:30-17:00,Szombat - Vasárnap: Zárva
Veszprém;Veszprém;Pick Pack Pont;Inmedio-Veszprém Kossuth u.;8200 Veszprém, Kossuth út 1 (Kossuth u. alja, a zebránál);0;0;1;47.093073600000004;17.908989000000002;Hétfő - Péntek: 6:00-18:00,Szombat: 6:30-13:00,Vasárnap: 7:30-11:00
Veszprém;Veszprém;Pick Pack Pont;MOL - Veszprém Budapesti u.;8200 Veszprém, Budapesti utca;0;0;1;46.8540657;17.8890414;Hétfő - Vasárnap: 0:00-24:00
Veszprém;Veszprém;Pick Pack Pont;OMV-Veszprém Aradi Vértanúk u.;8200 Veszprém, Aradi Vértanúk útja 11;0;0;1;47.20113189999999;18.1856655;Hétfő - Vasárnap: 0:00-24:00
Veszprém;Veszprém;Pick Pack Pont;OMV-Veszprém Budapesti út;8200 Veszprém, Budapesti út 12;0;0;1;46.8499817;17.8801417;Hétfő - Vasárnap: 6:00-22:00
Veszprém;Veszprém;Pick Pack Pont;OMV-Veszprém Külső-Kádártai u.;8200 Veszprém, Külső-Kádártai út 2;0;0;1;47.110507500000004;17.9368907;Hétfő - Vasárnap: 6:00-22:00
Veszprém;Veszprém;Pick Pack Pont;Players Outlet - Stop Shop;8200 Veszprém, Dornyai B. utca 4 (Fressnapf és az Euros bolt között.);0;0;1;47.08396336692881;17.92682739062957;Hétfő - Csütörtök: 10:00-20:00,Péntek: 9:00-20:00,Szombat: 9:00-20:30,Vasárnap: Zárva
Veszprém;Veszprém;Pick Pack Pont;Playersroom - Veszprém Plaza;Veszprém Plaza bevásárlóközpont 8200 Veszprém, Budapesti út 20-28 (Garázsfeljárattal szemben, Euronics mellett.);0;0;1;47.09566018159706;17.918664092865015;Hétfő - Szombat: 9:00-21:00,Vasárnap: Zárva
Veszprém;Veszprém;Pick Pack Pont;Playmax-Veszprém Balaton Plaza;Balaton Plaza bevásárlóközpont 8200 Veszprém, Budapesti út 20-28 (A Pláza közepén, a kávé sziget mellett, Mr.Minittel szemben.);0;0;1;47.095572534270325;17.918749923553488;Hétfő - Szombat: 9:00-20:15,Vasárnap: Zárva
Zala;Keszthely;Telekom partner;NIVO Kereskedelmi Kft. (Alphapark);Alphapark bevásárlóközpont 8360 Keszthely, Frech Miklós utca 2-4.;1;1;1;46.765471600000005;17.2479554;Hétfő - Péntek: 9:00-17:00,Szombat: 9:00-15:00,Vasárnap: Zárva
Zala;Lenti;Telekom partner;NIVO Kereskedelmi Kft.;8960 Lenti, Ifjúság utca 1/a;1;1;1;46.564704;16.5562247;Hétfő - Péntek: 9:00-17:00,Szombat: 9:00-12:00,Vasárnap: Zárva
Zala;Nagykanizsa;Telekom partner;Nyilas GSM Kft.;8800 Nagykanizsa, Deák tér 12.;1;1;1;46.4575322;16.9882062;Hétfő - Péntek: 9:00-17:00,Szombat: 9:00-12:00,Vasárnap: Zárva
Zala;Nagykanizsa;Telekom partner;Nyilas GSM Kft. (Tesco);Tesco bevásárlóközpont 8800 Nagykanizsa, Boszorkány utca 2.;1;1;1;46.46348629999999;17.0152049;Hétfő - Szombat: 9:00-20:00,Vasárnap: 9:00-19:00
Zala;Zalaegerszeg;Telekom partner;ÁTRIUM NET Kft. (Tesco);Tesco bevásárlóközpont 8900 Zalaegerszeg, Sport utca 1.;1;1;1;46.841327;16.862199;Hétfő - Szerda: 9:00-20:00,Csütörtök: 8:00-20:00,Péntek - Szombat: 9:00-20:00,Vasárnap: 9:00-19:00
Zala;Zalaegerszeg;Telekom üzlet;Zalaegerszeg;8900 Zalaegerszeg, Kossuth utca 11.;1;1;1;46.75871;16.849979;Hétfő - Péntek: 8:30-17:00,Szombat - Vasárnap: Zárva
